"id_aforo","fecha_ingreso","fecha_salida"
13825,2020-09-05 15:42:27,
13826,,2020-09-05 15:42:58
13827,,2020-09-05 15:42:58
13828,,2020-09-05 15:42:58
13829,,2020-09-05 15:42:58
13830,,2020-09-05 15:43:16
13831,,2020-09-05 15:43:17
13832,,2020-09-05 15:43:19
13833,2020-09-05 15:43:19,
13834,,2020-09-05 15:43:20
13835,2020-09-05 15:43:20,
13836,2020-09-05 15:43:20,
13837,2020-09-05 15:43:21,
13838,2020-09-05 15:43:21,
13839,,2020-09-05 15:43:21
13840,2020-09-05 15:43:22,
13841,2020-09-05 15:43:22,
13842,2020-09-05 15:43:23,
13843,2020-09-05 15:43:23,
13844,2020-09-05 15:43:24,
13845,,2020-09-05 15:43:33
13846,2020-09-05 15:43:42,
13847,2020-09-05 15:43:43,
13848,2020-09-05 15:43:43,
13849,2020-09-05 15:43:43,
13850,2020-09-05 15:43:43,
13851,2020-09-05 15:43:48,
13852,2020-09-05 15:43:49,
13853,2020-09-05 15:43:49,
13854,2020-09-05 15:43:56,
13855,2020-09-05 15:43:56,
13856,,2020-09-05 15:43:57
13857,,2020-09-05 15:43:57
13858,,2020-09-05 15:43:57
13859,,2020-09-05 15:43:58
13860,,2020-09-05 15:43:59
13861,,2020-09-05 15:44:06
13862,2020-09-05 15:44:08,
13863,2020-09-05 15:44:09,
16348,2020-09-05 17:54:11,
16349,2020-09-05 17:54:13,
16350,2020-09-05 17:54:19,
18136,,2020-09-05 19:52:37
18137,,2020-09-05 19:52:37
18439,,2020-09-05 21:02:12
18440,,2020-09-05 21:02:22
18441,,2020-09-05 21:02:35
18442,,2020-09-05 21:02:35
18443,,2020-09-05 21:02:36
18444,,2020-09-05 21:02:36
18445,,2020-09-05 21:02:36
18446,,2020-09-05 21:02:38
18447,,2020-09-05 21:02:39
18448,,2020-09-05 21:02:40
18449,,2020-09-05 21:03:44
18450,,2020-09-05 21:03:44
18451,,2020-09-05 21:04:01
18452,,2020-09-05 21:04:01
18453,,2020-09-05 21:04:14
18454,,2020-09-05 21:04:14
18455,,2020-09-05 21:04:15
18456,,2020-09-05 21:04:16
18457,,2020-09-05 21:04:29
18458,,2020-09-05 21:05:27
18459,,2020-09-05 21:05:27
18460,2020-09-05 21:05:30,
18461,,2020-09-05 21:05:36
18462,,2020-09-05 21:05:36
18463,,2020-09-05 21:05:36
18464,,2020-09-05 21:05:37
18465,2020-09-05 21:05:42,
18466,,2020-09-05 21:06:20
18467,,2020-09-05 21:06:47
18468,,2020-09-05 21:06:47
18469,,2020-09-05 21:06:48
18470,,2020-09-05 21:06:49
18471,,2020-09-05 21:07:19
18472,,2020-09-05 21:07:19
18473,,2020-09-05 21:07:45
18474,,2020-09-05 21:07:46
18475,,2020-09-05 21:07:48
18476,,2020-09-05 21:09:54
18477,,2020-09-05 21:10:11
18478,,2020-09-05 21:10:12
18479,,2020-09-05 21:10:26
18480,,2020-09-05 21:10:49
18481,,2020-09-05 21:11:06
18482,,2020-09-05 21:12:02
18483,,2020-09-05 21:12:02
18484,,2020-09-05 21:12:21
18485,,2020-09-05 21:12:21
18486,,2020-09-05 21:12:22
18487,,2020-09-05 21:12:24
18488,,2020-09-05 21:12:25
18489,,2020-09-05 21:12:37
18490,,2020-09-05 21:12:37
18491,,2020-09-05 21:13:31
18492,,2020-09-05 21:13:31
18493,,2020-09-05 21:14:15
18494,,2020-09-05 21:14:15
18495,,2020-09-05 21:14:23
18496,,2020-09-05 21:14:31
18497,,2020-09-05 21:14:31
18498,,2020-09-05 21:14:32
18499,,2020-09-05 21:14:32
18500,,2020-09-05 21:14:41
18501,,2020-09-05 21:14:42
18502,,2020-09-05 21:15:47
18503,,2020-09-05 21:16:45
18504,,2020-09-05 21:16:47
18505,,2020-09-05 21:17:44
18506,,2020-09-05 21:17:44
18507,,2020-09-05 21:17:49
18508,,2020-09-05 21:19:59
11541,2020-09-05 12:57:36,
11542,,2020-09-05 12:57:37
11543,2020-09-05 12:57:44,
11544,2020-09-05 12:57:51,
13864,,2020-09-05 15:44:15
13865,2020-09-05 15:44:33,
13866,2020-09-05 15:44:34,
13867,2020-09-05 15:44:35,
13868,,2020-09-05 15:44:37
13869,,2020-09-05 15:44:38
13870,,2020-09-05 15:44:38
13871,,2020-09-05 15:44:47
13872,2020-09-05 15:45:03,
13873,2020-09-05 15:45:04,
13874,2020-09-05 15:45:43,
13875,2020-09-05 15:45:44,
13876,2020-09-05 15:45:44,
13877,2020-09-05 15:45:45,
13878,2020-09-05 15:45:47,
13879,2020-09-05 15:45:48,
13880,,2020-09-05 15:45:48
13881,,2020-09-05 15:45:49
13882,,2020-09-05 15:45:49
13883,,2020-09-05 15:45:50
13884,,2020-09-05 15:45:50
13885,,2020-09-05 15:45:50
13886,2020-09-05 15:45:51,
13887,,2020-09-05 15:45:51
13888,2020-09-05 15:45:56,
13889,2020-09-05 15:45:56,
13890,2020-09-05 15:46:03,
13891,2020-09-05 15:46:03,
13892,2020-09-05 15:46:04,
13893,2020-09-05 15:46:05,
13894,2020-09-05 15:46:06,
13895,2020-09-05 15:46:06,
13896,2020-09-05 15:46:07,
13897,2020-09-05 15:46:08,
13898,2020-09-05 15:46:09,
13899,2020-09-05 15:46:12,
13900,2020-09-05 15:46:13,
13901,2020-09-05 15:46:15,
13902,2020-09-05 15:46:20,
13903,2020-09-05 15:46:20,
13904,2020-09-05 15:46:21,
13905,2020-09-05 15:46:22,
13906,2020-09-05 15:46:22,
13907,2020-09-05 15:46:23,
13908,2020-09-05 15:46:23,
13909,2020-09-05 15:46:24,
13910,,2020-09-05 15:46:38
13911,,2020-09-05 15:46:39
13912,,2020-09-05 15:46:39
13913,,2020-09-05 15:46:40
13914,,2020-09-05 15:46:40
13915,2020-09-05 15:47:19,
13916,,2020-09-05 15:47:31
13917,,2020-09-05 15:47:34
13918,2020-09-05 15:47:37,
13919,,2020-09-05 15:47:37
13920,,2020-09-05 15:47:38
13921,2020-09-05 15:47:55,
13922,,2020-09-05 15:47:55
13923,2020-09-05 15:47:57,
13924,2020-09-05 15:47:57,
13925,,2020-09-05 15:47:57
13926,2020-09-05 15:47:58,
13927,,2020-09-05 15:47:59
13928,2020-09-05 15:48:06,
13929,2020-09-05 15:48:06,
13930,2020-09-05 15:48:06,
13931,2020-09-05 15:48:07,
13932,2020-09-05 15:48:08,
13933,2020-09-05 15:48:10,
13934,,2020-09-05 15:48:11
13935,,2020-09-05 15:48:12
13936,,2020-09-05 15:48:14
13937,2020-09-05 15:48:33,
13938,2020-09-05 15:49:16,
13939,2020-09-05 15:49:16,
13940,2020-09-05 15:49:17,
13941,2020-09-05 15:49:17,
13942,2020-09-05 15:49:17,
13943,2020-09-05 15:49:18,
13944,,2020-09-05 15:49:19
13945,,2020-09-05 15:49:19
13946,,2020-09-05 15:49:20
13947,,2020-09-05 15:49:20
13948,,2020-09-05 15:49:23
13949,,2020-09-05 15:49:23
13950,2020-09-05 15:49:39,
13951,2020-09-05 15:49:43,
13952,2020-09-05 15:49:56,
13953,2020-09-05 15:49:57,
13954,,2020-09-05 15:49:58
13955,,2020-09-05 15:49:59
13956,2020-09-05 15:50:15,
13957,,2020-09-05 15:50:26
13958,,2020-09-05 15:50:30
13959,,2020-09-05 15:50:30
13960,,2020-09-05 15:50:31
13961,2020-09-05 15:50:31,
13962,,2020-09-05 15:51:08
13963,2020-09-05 15:51:21,
13964,2020-09-05 15:51:22,
13965,2020-09-05 15:51:22,
13966,2020-09-05 15:51:22,
13967,2020-09-05 15:51:22,
13968,2020-09-05 15:51:23,
13969,2020-09-05 15:51:23,
13970,2020-09-05 15:51:23,
13971,2020-09-05 15:51:24,
13972,2020-09-05 15:51:25,
13973,,2020-09-05 15:51:42
13974,2020-09-05 15:51:43,
13975,2020-09-05 15:51:43,
13976,2020-09-05 15:51:44,
13977,2020-09-05 15:51:44,
13978,2020-09-05 15:51:45,
13979,2020-09-05 15:51:46,
13980,2020-09-05 15:51:46,
13981,2020-09-05 15:51:47,
13982,,2020-09-05 15:52:18
13983,2020-09-05 15:52:21,
13984,2020-09-05 15:52:22,
13985,2020-09-05 15:52:22,
13986,2020-09-05 15:52:22,
13987,2020-09-05 15:52:23,
13988,2020-09-05 15:52:25,
13989,2020-09-05 15:52:25,
13990,2020-09-05 15:52:26,
13991,2020-09-05 15:52:34,
13992,2020-09-05 15:52:35,
13993,2020-09-05 15:52:35,
13994,2020-09-05 15:52:39,
13995,,2020-09-05 15:53:06
13996,2020-09-05 15:53:08,
13997,2020-09-05 15:53:27,
13998,,2020-09-05 15:53:28
13999,,2020-09-05 15:53:28
14000,2020-09-05 15:53:29,
14001,,2020-09-05 15:53:30
14002,,2020-09-05 15:53:31
14003,,2020-09-05 15:53:32
14004,2020-09-05 15:53:33,
14005,2020-09-05 15:53:34,
14006,,2020-09-05 15:53:35
14007,2020-09-05 15:53:35,
14008,2020-09-05 15:53:36,
14009,2020-09-05 15:53:36,
14010,2020-09-05 15:53:36,
14011,2020-09-05 15:53:37,
14012,2020-09-05 15:53:37,
14013,2020-09-05 15:54:08,
14014,2020-09-05 15:54:10,
14015,2020-09-05 15:54:11,
14016,2020-09-05 15:54:11,
14017,2020-09-05 15:54:12,
14018,2020-09-05 15:54:13,
14019,2020-09-05 15:54:14,
16351,,2020-09-05 17:54:39
16352,,2020-09-05 17:54:39
18138,,2020-09-05 19:52:44
18139,,2020-09-05 19:52:44
18140,,2020-09-05 19:52:46
18141,,2020-09-05 19:52:46
18509,,2020-09-05 21:20:07
18510,,2020-09-05 21:20:08
18511,,2020-09-05 21:20:28
11545,2020-09-05 12:58:21,
11546,2020-09-05 12:58:21,
14020,2020-09-05 15:54:33,
14021,2020-09-05 15:54:34,
14022,2020-09-05 15:54:34,
14023,,2020-09-05 15:54:35
14024,,2020-09-05 15:54:39
14025,,2020-09-05 15:54:40
14026,2020-09-05 15:54:48,
14027,2020-09-05 15:54:55,
14028,2020-09-05 15:54:56,
14029,2020-09-05 15:54:56,
14030,2020-09-05 15:54:59,
14031,,2020-09-05 15:55:02
14032,,2020-09-05 15:55:03
14033,,2020-09-05 15:55:04
14034,,2020-09-05 15:55:05
14035,2020-09-05 15:55:06,
14036,2020-09-05 15:55:07,
14037,,2020-09-05 15:55:07
14038,,2020-09-05 15:55:07
14039,2020-09-05 15:55:11,
14040,2020-09-05 15:55:11,
14041,2020-09-05 15:55:12,
14042,2020-09-05 15:55:22,
16353,2020-09-05 17:54:53,
16354,2020-09-05 17:55:09,
16355,2020-09-05 17:55:09,
16356,2020-09-05 17:55:13,
16357,2020-09-05 17:55:18,
16358,2020-09-05 17:55:18,
16359,2020-09-05 17:55:19,
16360,2020-09-05 17:55:20,
16361,2020-09-05 17:55:20,
16362,,2020-09-05 17:55:21
16363,,2020-09-05 17:55:22
16364,,2020-09-05 17:55:22
18142,,2020-09-05 19:52:58
18512,,2020-09-05 21:21:14
18513,,2020-09-05 21:21:14
11547,2020-09-05 12:58:39,
14043,2020-09-05 15:55:30,
14044,,2020-09-05 15:55:30
14045,,2020-09-05 15:55:31
14046,,2020-09-05 15:55:32
14047,,2020-09-05 15:55:33
16365,2020-09-05 17:55:36,
16366,2020-09-05 17:55:36,
16367,,2020-09-05 17:55:44
16368,,2020-09-05 17:55:45
18143,,2020-09-05 19:53:32
18144,,2020-09-05 19:53:33
18145,,2020-09-05 19:53:35
18146,,2020-09-05 19:53:36
18147,,2020-09-05 19:53:36
18148,,2020-09-05 19:53:37
18149,,2020-09-05 19:53:37
18150,,2020-09-05 19:53:41
18151,,2020-09-05 19:53:58
18152,,2020-09-05 19:53:59
18153,2020-09-05 19:53:59,
18154,2020-09-05 19:53:59,
18514,,2020-09-05 21:22:28
18515,,2020-09-05 21:22:31
18516,,2020-09-05 21:22:32
11548,2020-09-05 12:58:44,
11549,,2020-09-05 12:58:48
11550,,2020-09-05 12:58:50
11551,,2020-09-05 12:58:50
11553,,2020-09-05 12:58:51
11554,,2020-09-05 12:58:51
14048,2020-09-05 15:55:52,
14049,2020-09-05 15:55:52,
14050,2020-09-05 15:55:52,
14051,2020-09-05 15:55:53,
14052,2020-09-05 15:55:53,
14053,2020-09-05 15:55:54,
14054,2020-09-05 15:55:54,
14055,2020-09-05 15:55:55,
14056,2020-09-05 15:55:55,
14057,2020-09-05 15:55:56,
14058,2020-09-05 15:55:56,
14059,2020-09-05 15:56:02,
14060,2020-09-05 15:56:02,
14061,,2020-09-05 15:56:02
14062,2020-09-05 15:56:05,
14063,2020-09-05 15:56:06,
14064,,2020-09-05 15:56:11
14065,2020-09-05 15:56:13,
14066,2020-09-05 15:56:13,
14067,2020-09-05 15:56:14,
14068,,2020-09-05 15:56:15
14069,,2020-09-05 15:56:16
14070,2020-09-05 15:56:21,
14071,2020-09-05 15:56:22,
14072,2020-09-05 15:56:22,
14073,2020-09-05 15:56:23,
14074,2020-09-05 15:56:23,
16369,,2020-09-05 17:55:53
16370,2020-09-05 17:55:55,
16371,2020-09-05 17:55:56,
16372,,2020-09-05 17:56:04
16373,,2020-09-05 17:56:05
16374,2020-09-05 17:56:21,
16375,2020-09-05 17:56:22,
16376,,2020-09-05 17:56:26
16377,,2020-09-05 17:56:26
16378,2020-09-05 17:56:35,
16379,2020-09-05 17:56:35,
16380,2020-09-05 17:56:36,
16381,,2020-09-05 17:57:08
16382,,2020-09-05 17:57:08
16383,,2020-09-05 17:57:08
16384,,2020-09-05 17:57:08
16385,2020-09-05 17:57:09,
16386,,2020-09-05 17:57:10
16387,,2020-09-05 17:57:10
16388,,2020-09-05 17:57:24
16389,,2020-09-05 17:57:24
16390,,2020-09-05 17:57:25
16391,2020-09-05 17:57:28,
16392,,2020-09-05 17:57:28
16393,2020-09-05 17:57:28,
16394,,2020-09-05 17:57:28
16395,,2020-09-05 17:57:29
16396,,2020-09-05 17:57:30
16397,,2020-09-05 17:57:31
16398,,2020-09-05 17:57:32
16399,2020-09-05 17:57:34,
16400,2020-09-05 17:57:34,
16401,2020-09-05 17:57:34,
16402,2020-09-05 17:57:34,
16403,2020-09-05 17:57:35,
16404,2020-09-05 17:57:35,
16405,2020-09-05 17:57:35,
16406,2020-09-05 17:57:35,
16407,2020-09-05 17:57:36,
16408,2020-09-05 17:57:46,
16409,2020-09-05 17:57:47,
16410,2020-09-05 17:57:48,
16411,2020-09-05 17:57:48,
16412,,2020-09-05 17:57:59
16413,,2020-09-05 17:57:59
16414,2020-09-05 17:57:59,
16415,2020-09-05 17:58:00,
16416,,2020-09-05 17:58:14
16417,2020-09-05 17:58:16,
16418,2020-09-05 17:58:17,
16419,,2020-09-05 17:58:28
16420,,2020-09-05 17:58:29
16421,2020-09-05 17:58:41,
16422,2020-09-05 17:58:41,
16423,2020-09-05 17:58:41,
16424,2020-09-05 17:58:43,
16425,2020-09-05 17:58:44,
16426,2020-09-05 17:58:44,
16427,,2020-09-05 17:58:45
16428,,2020-09-05 17:58:51
16429,,2020-09-05 17:58:58
16430,,2020-09-05 17:58:59
16431,2020-09-05 17:59:08,
16432,,2020-09-05 17:59:09
16433,,2020-09-05 17:59:12
16434,,2020-09-05 17:59:13
16435,,2020-09-05 17:59:14
16436,,2020-09-05 17:59:15
16437,,2020-09-05 17:59:27
16438,,2020-09-05 17:59:27
16439,,2020-09-05 17:59:36
16440,,2020-09-05 17:59:37
16441,2020-09-05 17:59:41,
16442,2020-09-05 17:59:41,
16443,,2020-09-05 17:59:49
16444,,2020-09-05 17:59:49
16445,,2020-09-05 17:59:50
16447,2020-09-05 17:59:53,
16448,2020-09-05 17:59:54,
16449,,2020-09-05 17:59:58
16450,,2020-09-05 17:59:59
16451,,2020-09-05 17:59:59
16452,2020-09-05 18:00:16,
16453,2020-09-05 18:00:33,
16454,2020-09-05 18:00:34,
16456,2020-09-05 18:00:34,
16457,2020-09-05 18:00:35,
16458,2020-09-05 18:00:36,
16459,2020-09-05 18:00:36,
16460,2020-09-05 18:00:36,
16461,2020-09-05 18:00:37,
16462,,2020-09-05 18:00:51
16463,,2020-09-05 18:00:51
16464,,2020-09-05 18:00:58
16466,2020-09-05 18:01:25,
16467,2020-09-05 18:01:38,
16468,2020-09-05 18:01:40,
16469,2020-09-05 18:01:43,
16470,2020-09-05 18:01:43,
16471,,2020-09-05 18:01:45
16472,2020-09-05 18:01:53,
16473,2020-09-05 18:01:54,
16474,,2020-09-05 18:02:01
16476,2020-09-05 18:02:03,
16477,2020-09-05 18:02:15,
16478,,2020-09-05 18:02:30
16479,,2020-09-05 18:02:31
16480,,2020-09-05 18:02:31
16481,2020-09-05 18:02:45,
16482,2020-09-05 18:02:55,
16483,2020-09-05 18:02:55,
16485,,2020-09-05 18:02:59
16486,,2020-09-05 18:02:59
16487,,2020-09-05 18:03:00
16488,,2020-09-05 18:03:00
16489,,2020-09-05 18:03:07
16490,2020-09-05 18:03:15,
16491,2020-09-05 18:03:21,
16492,2020-09-05 18:03:21,
16493,,2020-09-05 18:03:29
16495,2020-09-05 18:03:31,
16496,2020-09-05 18:03:33,
16497,,2020-09-05 18:03:36
16498,2020-09-05 18:03:38,
16499,,2020-09-05 18:03:39
16500,2020-09-05 18:03:39,
16501,,2020-09-05 18:03:39
16502,,2020-09-05 18:03:40
16503,,2020-09-05 18:03:41
16505,2020-09-05 18:03:41,
16506,,2020-09-05 18:03:41
16507,,2020-09-05 18:03:42
16508,,2020-09-05 18:03:43
16509,,2020-09-05 18:03:44
16510,,2020-09-05 18:03:50
16511,,2020-09-05 18:03:50
16512,2020-09-05 18:03:53,
16514,,2020-09-05 18:03:53
18155,,2020-09-05 19:54:16
18517,,2020-09-05 21:22:44
18518,,2020-09-05 21:22:45
18519,,2020-09-05 21:22:46
11552,,2020-09-05 12:58:50
14075,2020-09-05 15:56:28,
14076,,2020-09-05 15:56:31
14077,,2020-09-05 15:56:32
16446,,2020-09-05 17:59:50
16455,2020-09-05 18:00:34,
16465,2020-09-05 18:01:22,
16475,,2020-09-05 18:02:02
16484,2020-09-05 18:02:55,
16494,,2020-09-05 18:03:30
16504,,2020-09-05 18:03:41
16513,2020-09-05 18:03:53,
18156,,2020-09-05 19:54:56
18157,,2020-09-05 19:54:57
18158,2020-09-05 19:55:16,
18159,2020-09-05 19:56:04,
18160,,2020-09-05 19:56:16
18161,,2020-09-05 19:56:17
18162,,2020-09-05 19:56:17
18163,2020-09-05 19:56:37,
18164,,2020-09-05 19:56:41
18165,,2020-09-05 19:56:42
18166,,2020-09-05 19:57:47
18167,,2020-09-05 19:57:48
18168,2020-09-05 19:57:58,
18169,2020-09-05 19:57:59,
18170,2020-09-05 19:58:09,
18171,2020-09-05 19:58:10,
18172,,2020-09-05 19:58:29
18173,,2020-09-05 19:58:31
18174,,2020-09-05 19:58:39
18175,2020-09-05 19:58:49,
18176,,2020-09-05 19:59:11
18177,,2020-09-05 19:59:12
18178,,2020-09-05 19:59:31
18179,,2020-09-05 19:59:31
18180,2020-09-05 19:59:40,
18181,,2020-09-05 19:59:48
18182,,2020-09-05 19:59:50
18183,,2020-09-05 20:00:08
18184,,2020-09-05 20:00:09
