"id_aforo","fecha_ingreso","fecha_salida"
23892,,2020-09-06 18:04:18
23893,,2020-09-06 18:04:23
23894,,2020-09-06 18:04:35
23895,,2020-09-06 18:04:36
23896,,2020-09-06 18:04:37
23897,,2020-09-06 18:04:40
23898,2020-09-06 18:04:57,
23899,,2020-09-06 18:04:58
23900,2020-09-06 18:05:04,
23901,,2020-09-06 18:05:05
23902,,2020-09-06 18:05:05
23903,,2020-09-06 18:05:06
23904,,2020-09-06 18:05:06
23905,,2020-09-06 18:05:10
23906,,2020-09-06 18:05:14
23907,2020-09-06 18:05:16,
23908,,2020-09-06 18:05:17
23910,,2020-09-06 18:05:18
23911,,2020-09-06 18:05:19
23912,,2020-09-06 18:05:19
23913,,2020-09-06 18:05:19
23914,,2020-09-06 18:05:31
23915,,2020-09-06 18:05:32
23916,,2020-09-06 18:05:32
23917,,2020-09-06 18:05:33
23918,,2020-09-06 18:05:34
23920,,2020-09-06 18:05:53
23921,,2020-09-06 18:05:53
23922,,2020-09-06 18:06:05
23923,,2020-09-06 18:06:09
23924,,2020-09-06 18:06:14
23925,,2020-09-06 18:06:15
23926,,2020-09-06 18:06:16
23927,,2020-09-06 18:06:17
23929,,2020-09-06 18:07:04
23930,,2020-09-06 18:07:05
23931,,2020-09-06 18:07:05
23932,,2020-09-06 18:07:22
23933,,2020-09-06 18:07:41
23934,2020-09-06 18:08:24,
23935,2020-09-06 18:08:33,
23936,,2020-09-06 18:09:02
23937,2020-09-06 18:09:02,
23940,2020-09-06 18:09:03,
23941,2020-09-06 18:09:04,
23942,2020-09-06 18:09:07,
23943,2020-09-06 18:09:10,
23944,2020-09-06 18:09:41,
23945,2020-09-06 18:09:41,
23946,2020-09-06 18:10:02,
23948,2020-09-06 18:10:13,
23950,2020-09-06 18:10:14,
23951,,2020-09-06 18:10:18
23952,2020-09-06 18:10:21,
23953,,2020-09-06 18:10:22
23954,2020-09-06 18:10:59,
23955,2020-09-06 18:11:00,
23957,,2020-09-06 18:11:04
23959,2020-09-06 18:11:22,
23960,,2020-09-06 18:11:33
23961,2020-09-06 18:11:43,
23962,2020-09-06 18:12:02,
23963,,2020-09-06 18:12:02
23964,2020-09-06 18:12:09,
23965,2020-09-06 18:12:10,
23967,,2020-09-06 18:12:12
23969,2020-09-06 18:12:36,
23970,2020-09-06 18:12:56,
23971,,2020-09-06 18:12:59
23972,,2020-09-06 18:12:59
23973,2020-09-06 18:13:03,
23974,,2020-09-06 18:13:09
23976,,2020-09-06 18:13:10
23978,,2020-09-06 18:13:17
23979,,2020-09-06 18:13:17
23980,,2020-09-06 18:13:35
23981,,2020-09-06 18:13:35
23982,,2020-09-06 18:13:58
23983,,2020-09-06 18:13:58
23984,2020-09-06 18:14:17,
23986,,2020-09-06 18:14:19
23988,,2020-09-06 18:14:21
23989,2020-09-06 18:14:22,
23990,,2020-09-06 18:14:32
23991,2020-09-06 18:14:35,
23992,2020-09-06 18:14:36,
23993,2020-09-06 18:14:37,
23994,,2020-09-06 18:14:45
23996,,2020-09-06 18:14:47
23997,,2020-09-06 18:15:15
23998,,2020-09-06 18:15:15
23999,,2020-09-06 18:15:16
24000,,2020-09-06 18:15:17
24001,2020-09-06 18:15:52,
24002,2020-09-06 18:15:52,
24003,2020-09-06 18:16:08,
24005,,2020-09-06 18:16:15
24007,,2020-09-06 18:16:17
24008,,2020-09-06 18:16:22
24009,,2020-09-06 18:16:22
24010,,2020-09-06 18:16:23
24011,2020-09-06 18:16:28,
24012,2020-09-06 18:16:29,
24013,2020-09-06 18:16:29,
25165,,2020-09-06 20:30:00
18937,2020-09-06 09:45:42,
18938,2020-09-06 09:45:43,
18939,,2020-09-06 09:45:44
18940,,2020-09-06 09:45:45
18941,2020-09-06 09:46:31,
18942,2020-09-06 09:46:32,
18943,2020-09-06 09:46:39,
18944,,2020-09-06 09:46:42
18945,2020-09-06 09:46:44,
18946,2020-09-06 09:46:44,
18947,2020-09-06 09:47:03,
18948,2020-09-06 09:47:11,
18949,2020-09-06 09:47:19,
18950,2020-09-06 09:47:23,
18951,2020-09-06 09:47:24,
18952,2020-09-06 09:47:25,
18953,,2020-09-06 09:48:08
18954,,2020-09-06 09:48:09
18955,,2020-09-06 09:48:10
18956,2020-09-06 09:48:29,
18957,,2020-09-06 09:48:35
18958,2020-09-06 09:48:42,
18959,2020-09-06 09:48:51,
18960,2020-09-06 09:48:53,
18961,2020-09-06 09:48:54,
18962,2020-09-06 09:49:29,
18963,2020-09-06 09:49:36,
18964,2020-09-06 09:49:40,
18965,2020-09-06 09:49:40,
18966,2020-09-06 09:49:41,
18967,2020-09-06 09:49:42,
18968,2020-09-06 09:49:42,
18969,2020-09-06 09:50:05,
18970,2020-09-06 09:50:28,
18971,2020-09-06 09:50:54,
18972,2020-09-06 09:50:59,
18973,2020-09-06 09:50:59,
18974,2020-09-06 09:51:02,
18975,2020-09-06 09:51:03,
18976,2020-09-06 09:51:04,
18977,2020-09-06 09:51:13,
18978,,2020-09-06 09:51:49
18979,,2020-09-06 09:51:52
18980,,2020-09-06 09:51:53
18981,,2020-09-06 09:51:53
18982,2020-09-06 09:52:02,
18983,2020-09-06 09:52:15,
18984,2020-09-06 09:52:16,
18985,2020-09-06 09:52:16,
18986,2020-09-06 09:52:17,
18987,2020-09-06 09:52:18,
18988,,2020-09-06 09:52:30
18989,,2020-09-06 09:52:31
18990,2020-09-06 09:52:36,
18991,2020-09-06 09:52:36,
18992,,2020-09-06 09:53:25
18993,,2020-09-06 09:53:25
18994,2020-09-06 09:53:44,
18995,2020-09-06 09:53:45,
18996,2020-09-06 09:53:45,
18997,,2020-09-06 09:53:46
18998,2020-09-06 09:53:55,
18999,,2020-09-06 09:54:09
19000,2020-09-06 09:54:11,
19001,2020-09-06 09:54:12,
19002,2020-09-06 09:54:13,
19003,2020-09-06 09:54:14,
19004,2020-09-06 09:54:14,
19005,,2020-09-06 09:54:17
19006,,2020-09-06 09:54:17
19007,,2020-09-06 09:54:18
19008,,2020-09-06 09:54:20
19009,,2020-09-06 09:54:20
19010,,2020-09-06 09:54:20
19011,2020-09-06 09:54:22,
19012,,2020-09-06 09:54:35
19013,,2020-09-06 09:54:36
19014,,2020-09-06 09:54:36
19015,2020-09-06 09:54:55,
19016,2020-09-06 09:54:56,
19017,2020-09-06 09:54:57,
19018,2020-09-06 09:55:16,
19019,2020-09-06 09:55:16,
19020,2020-09-06 09:55:18,
19021,2020-09-06 09:55:20,
19022,,2020-09-06 09:55:21
19023,,2020-09-06 09:55:21
19024,,2020-09-06 09:55:22
19025,,2020-09-06 09:55:22
19026,2020-09-06 09:55:28,
19027,2020-09-06 09:56:06,
19028,2020-09-06 09:56:08,
19029,2020-09-06 09:56:26,
19030,2020-09-06 09:56:26,
20702,,2020-09-06 13:05:47
20703,,2020-09-06 13:05:48
20704,,2020-09-06 13:05:48
20705,2020-09-06 13:05:57,
20706,2020-09-06 13:05:57,
20707,2020-09-06 13:05:58,
20708,2020-09-06 13:05:58,
20709,2020-09-06 13:05:59,
22477,2020-09-06 16:03:36,
23909,2020-09-06 18:05:17,
23919,,2020-09-06 18:05:52
23928,2020-09-06 18:07:02,
23938,2020-09-06 18:09:02,
23947,2020-09-06 18:10:13,
23956,2020-09-06 18:11:03,
23966,2020-09-06 18:12:10,
23975,,2020-09-06 18:13:09
23985,2020-09-06 18:14:18,
23995,,2020-09-06 18:14:46
24004,,2020-09-06 18:16:09
24014,2020-09-06 18:16:39,
25166,,2020-09-06 20:30:41
25167,,2020-09-06 20:30:41
25168,,2020-09-06 20:30:53
25169,,2020-09-06 20:30:53
25170,,2020-09-06 20:30:55
25171,,2020-09-06 20:30:56
25172,,2020-09-06 20:30:57
25173,,2020-09-06 20:31:17
25174,,2020-09-06 20:31:25
25175,,2020-09-06 20:31:26
25176,,2020-09-06 20:31:26
25177,,2020-09-06 20:31:37
25178,,2020-09-06 20:33:45
25179,,2020-09-06 20:34:00
25180,,2020-09-06 20:34:01
25181,,2020-09-06 20:35:29
25182,,2020-09-06 20:35:30
25183,,2020-09-06 20:35:31
25184,,2020-09-06 20:35:48
25185,,2020-09-06 20:36:38
25186,,2020-09-06 20:36:51
25187,,2020-09-06 20:36:52
25188,,2020-09-06 20:40:45
25189,,2020-09-06 20:40:57
25190,,2020-09-06 20:41:16
25191,,2020-09-06 20:42:50
25192,2020-09-06 20:45:24,
25193,,2020-09-06 20:46:56
25194,2020-09-06 20:46:57,
25195,,2020-09-06 20:48:08
25196,,2020-09-06 20:48:31
25197,,2020-09-06 20:48:54
25198,,2020-09-06 20:48:55
25199,,2020-09-06 20:49:07
25200,2020-09-06 20:49:09,
25201,,2020-09-06 20:50:50
25202,2020-09-06 20:54:09,
25203,2020-09-06 20:54:09,
25204,2020-09-06 20:54:10,
25205,2020-09-06 20:54:12,
25206,2020-09-06 20:54:13,
25207,2020-09-06 20:54:17,
25208,2020-09-06 20:54:20,
25209,2020-09-06 20:55:15,
25210,,2020-09-06 20:55:16
25211,,2020-09-06 20:56:48
19031,2020-09-06 09:56:41,
19032,,2020-09-06 09:56:44
19033,,2020-09-06 09:56:44
19034,2020-09-06 09:56:57,
19035,2020-09-06 09:56:57,
19036,2020-09-06 09:57:24,
19037,2020-09-06 09:57:24,
19038,2020-09-06 09:57:25,
19039,2020-09-06 09:57:25,
19040,2020-09-06 09:57:54,
19041,2020-09-06 09:57:55,
19042,2020-09-06 09:58:18,
19043,2020-09-06 09:58:18,
19044,2020-09-06 09:58:28,
19045,2020-09-06 09:58:42,
19046,2020-09-06 09:58:43,
19047,,2020-09-06 09:58:53
19048,2020-09-06 09:58:54,
19049,2020-09-06 09:58:55,
19050,,2020-09-06 09:59:02
19051,2020-09-06 09:59:10,
19052,2020-09-06 09:59:11,
19053,2020-09-06 09:59:15,
19054,2020-09-06 09:59:18,
19055,2020-09-06 09:59:20,
19056,2020-09-06 09:59:29,
19057,2020-09-06 09:59:30,
19058,2020-09-06 09:59:39,
19059,2020-09-06 09:59:47,
19060,2020-09-06 10:00:05,
19061,2020-09-06 10:00:12,
19062,2020-09-06 10:00:19,
19063,2020-09-06 10:00:26,
19064,2020-09-06 10:00:30,
19065,2020-09-06 10:00:43,
19066,,2020-09-06 10:00:59
19067,,2020-09-06 10:01:01
19068,,2020-09-06 10:01:02
19069,2020-09-06 10:01:16,
19070,2020-09-06 10:01:38,
19071,2020-09-06 10:01:49,
19072,,2020-09-06 10:01:50
19073,2020-09-06 10:02:04,
19074,2020-09-06 10:02:18,
19075,2020-09-06 10:02:19,
19076,2020-09-06 10:02:38,
19077,2020-09-06 10:03:21,
19078,,2020-09-06 10:03:49
19079,2020-09-06 10:04:02,
19080,2020-09-06 10:04:20,
19081,2020-09-06 10:04:21,
19082,,2020-09-06 10:04:26
19083,2020-09-06 10:04:40,
19084,2020-09-06 10:04:48,
19085,2020-09-06 10:04:49,
19086,2020-09-06 10:04:49,
19087,,2020-09-06 10:04:51
19088,,2020-09-06 10:04:53
19089,,2020-09-06 10:04:54
19090,,2020-09-06 10:04:58
19091,,2020-09-06 10:04:58
19092,,2020-09-06 10:04:59
19093,2020-09-06 10:05:47,
19094,2020-09-06 10:05:50,
19095,,2020-09-06 10:05:52
19096,,2020-09-06 10:05:53
19097,2020-09-06 10:06:00,
19098,,2020-09-06 10:06:01
19099,,2020-09-06 10:06:01
19100,,2020-09-06 10:06:02
19101,2020-09-06 10:06:03,
19102,,2020-09-06 10:06:17
19103,2020-09-06 10:06:27,
19104,2020-09-06 10:06:29,
20710,2020-09-06 13:06:31,
20711,2020-09-06 13:06:31,
20712,2020-09-06 13:06:32,
20713,,2020-09-06 13:06:34
20714,,2020-09-06 13:06:34
20715,,2020-09-06 13:06:35
20716,,2020-09-06 13:06:38
20717,2020-09-06 13:06:47,
20718,2020-09-06 13:06:51,
20719,2020-09-06 13:06:54,
20720,2020-09-06 13:06:54,
20721,2020-09-06 13:06:55,
20722,2020-09-06 13:06:55,
20723,2020-09-06 13:06:57,
20724,2020-09-06 13:07:05,
20725,,2020-09-06 13:07:19
20726,,2020-09-06 13:07:20
20727,,2020-09-06 13:07:32
20728,,2020-09-06 13:07:32
20729,,2020-09-06 13:07:33
20730,,2020-09-06 13:07:51
20731,,2020-09-06 13:07:52
20732,2020-09-06 13:07:55,
20733,,2020-09-06 13:07:58
20734,,2020-09-06 13:08:00
20735,,2020-09-06 13:08:00
20736,,2020-09-06 13:08:09
20737,,2020-09-06 13:08:09
20738,2020-09-06 13:08:34,
20739,,2020-09-06 13:08:36
20740,2020-09-06 13:08:50,
20741,2020-09-06 13:08:51,
20742,2020-09-06 13:08:51,
20744,2020-09-06 13:08:56,
20745,,2020-09-06 13:08:56
20746,2020-09-06 13:09:00,
20747,,2020-09-06 13:09:09
20748,,2020-09-06 13:09:15
20749,2020-09-06 13:09:21,
20750,2020-09-06 13:09:24,
20751,,2020-09-06 13:09:28
20753,,2020-09-06 13:09:44
20754,2020-09-06 13:09:53,
20755,2020-09-06 13:10:00,
20756,2020-09-06 13:10:02,
20757,2020-09-06 13:10:02,
20758,2020-09-06 13:10:02,
20759,2020-09-06 13:10:02,
20760,2020-09-06 13:10:02,
20761,2020-09-06 13:10:19,
20763,2020-09-06 13:10:26,
20764,2020-09-06 13:10:26,
20765,2020-09-06 13:10:27,
20766,2020-09-06 13:10:27,
20767,2020-09-06 13:10:28,
20768,2020-09-06 13:10:49,
20769,,2020-09-06 13:12:08
20770,2020-09-06 13:12:10,
20772,,2020-09-06 13:12:11
20773,2020-09-06 13:12:11,
20774,,2020-09-06 13:12:11
20775,,2020-09-06 13:12:12
22478,2020-09-06 16:03:52,
22479,2020-09-06 16:03:52,
23939,2020-09-06 18:09:02,
23949,2020-09-06 18:10:14,
23958,,2020-09-06 18:11:05
23968,2020-09-06 18:12:35,
23977,,2020-09-06 18:13:16
23987,,2020-09-06 18:14:20
24006,,2020-09-06 18:16:16
25212,2020-09-06 20:58:22,
25213,2020-09-06 20:58:22,
19105,2020-09-06 10:07:01,
19106,2020-09-06 10:07:02,
19107,2020-09-06 10:07:02,
19108,2020-09-06 10:07:11,
19109,2020-09-06 10:07:22,
19110,2020-09-06 10:07:23,
19111,2020-09-06 10:07:23,
20743,2020-09-06 13:08:51,
20752,,2020-09-06 13:09:29
20762,2020-09-06 13:10:19,
20771,2020-09-06 13:12:10,
22480,,2020-09-06 16:04:31
22481,,2020-09-06 16:04:31
22482,,2020-09-06 16:04:38
22483,,2020-09-06 16:04:38
24015,2020-09-06 18:17:15,
24025,2020-09-06 18:18:24,
24034,2020-09-06 18:19:26,
24044,2020-09-06 18:21:19,
24053,,2020-09-06 18:22:29
24062,,2020-09-06 18:24:44
24071,,2020-09-06 18:26:45
24081,,2020-09-06 18:27:47
24090,,2020-09-06 18:28:12
25214,,2020-09-06 20:59:06
19112,,2020-09-06 10:07:31
19113,,2020-09-06 10:07:32
19114,2020-09-06 10:07:43,
20776,2020-09-06 13:12:32,
20777,,2020-09-06 13:12:40
20778,,2020-09-06 13:12:40
20779,,2020-09-06 13:12:41
20780,2020-09-06 13:12:58,
20781,2020-09-06 13:12:59,
20783,,2020-09-06 13:12:59
20784,2020-09-06 13:13:00,
20785,,2020-09-06 13:13:03
20786,,2020-09-06 13:13:03
20787,,2020-09-06 13:13:17
20788,,2020-09-06 13:13:28
20789,,2020-09-06 13:13:32
20790,2020-09-06 13:13:36,
20792,2020-09-06 13:13:44,
20793,,2020-09-06 13:14:31
20794,,2020-09-06 13:14:32
20795,,2020-09-06 13:14:36
20796,2020-09-06 13:14:36,
20797,,2020-09-06 13:14:40
20798,2020-09-06 13:14:53,
20799,,2020-09-06 13:15:04
20800,,2020-09-06 13:15:24
20801,2020-09-06 13:15:39,
20802,,2020-09-06 13:15:55
20803,,2020-09-06 13:15:55
20804,,2020-09-06 13:15:56
20805,,2020-09-06 13:15:57
20806,,2020-09-06 13:15:58
20807,,2020-09-06 13:15:58
20808,,2020-09-06 13:15:58
20809,,2020-09-06 13:16:21
20811,2020-09-06 13:16:27,
20812,2020-09-06 13:16:43,
20813,2020-09-06 13:16:55,
20814,2020-09-06 13:16:55,
20815,,2020-09-06 13:16:56
20816,,2020-09-06 13:17:02
20817,,2020-09-06 13:17:15
20818,,2020-09-06 13:17:16
20819,,2020-09-06 13:17:29
20821,,2020-09-06 13:17:42
20822,,2020-09-06 13:17:42
20823,,2020-09-06 13:17:58
20824,,2020-09-06 13:18:09
20825,,2020-09-06 13:18:16
20826,2020-09-06 13:18:27,
20827,,2020-09-06 13:18:27
20828,2020-09-06 13:18:28,
20830,,2020-09-06 13:18:44
20831,,2020-09-06 13:19:07
20832,,2020-09-06 13:19:14
20833,,2020-09-06 13:19:17
20834,2020-09-06 13:19:21,
20835,2020-09-06 13:19:22,
20836,,2020-09-06 13:19:43
20837,,2020-09-06 13:19:43
20838,,2020-09-06 13:19:44
20840,,2020-09-06 13:19:52
20841,,2020-09-06 13:19:52
20842,,2020-09-06 13:19:52
20843,,2020-09-06 13:19:58
20844,2020-09-06 13:19:58,
20845,,2020-09-06 13:19:59
20846,2020-09-06 13:20:16,
20847,,2020-09-06 13:20:34
20849,,2020-09-06 13:21:06
20850,,2020-09-06 13:21:48
20851,,2020-09-06 13:21:51
20852,,2020-09-06 13:21:52
20853,,2020-09-06 13:21:52
20854,2020-09-06 13:21:59,
20855,2020-09-06 13:22:00,
20856,2020-09-06 13:22:00,
20857,2020-09-06 13:22:10,
20859,2020-09-06 13:22:14,
20860,,2020-09-06 13:22:28
20861,,2020-09-06 13:22:34
20862,,2020-09-06 13:22:35
20863,2020-09-06 13:22:57,
20864,2020-09-06 13:22:57,
20865,2020-09-06 13:23:11,
20866,2020-09-06 13:23:11,
20868,2020-09-06 13:23:28,
20869,2020-09-06 13:23:32,
20870,,2020-09-06 13:23:34
20871,,2020-09-06 13:23:36
20872,,2020-09-06 13:23:36
20873,,2020-09-06 13:23:37
20874,2020-09-06 13:23:37,
20875,2020-09-06 13:23:37,
20876,,2020-09-06 13:23:38
20878,2020-09-06 13:23:38,
20879,,2020-09-06 13:23:38
20881,2020-09-06 13:23:38,
20882,,2020-09-06 13:23:39
20883,,2020-09-06 13:23:39
20884,2020-09-06 13:23:44,
20885,,2020-09-06 13:23:55
20886,2020-09-06 13:24:00,
20888,2020-09-06 13:24:13,
20889,2020-09-06 13:24:14,
20891,2020-09-06 13:24:53,
20892,2020-09-06 13:24:53,
20893,2020-09-06 13:25:04,
20894,2020-09-06 13:25:05,
20895,,2020-09-06 13:25:27
20897,,2020-09-06 13:26:10
20898,,2020-09-06 13:26:11
20900,2020-09-06 13:26:24,
20901,,2020-09-06 13:26:39
20902,,2020-09-06 13:27:00
20903,,2020-09-06 13:27:02
20904,,2020-09-06 13:27:19
20906,,2020-09-06 13:27:29
20907,,2020-09-06 13:27:29
20909,2020-09-06 13:27:50,
20910,2020-09-06 13:27:51,
20911,,2020-09-06 13:27:56
20912,,2020-09-06 13:28:01
20913,2020-09-06 13:28:03,
20914,,2020-09-06 13:28:15
20916,,2020-09-06 13:28:16
20917,2020-09-06 13:28:48,
20919,,2020-09-06 13:29:18
20920,,2020-09-06 13:29:20
20921,,2020-09-06 13:29:32
20922,2020-09-06 13:29:40,
20923,2020-09-06 13:29:40,
20925,2020-09-06 13:29:48,
20926,2020-09-06 13:29:48,
20928,2020-09-06 13:29:49,
20929,2020-09-06 13:29:50,
20930,2020-09-06 13:29:57,
20931,2020-09-06 13:29:57,
20932,2020-09-06 13:29:58,
20933,,2020-09-06 13:30:11
20935,,2020-09-06 13:30:46
20936,,2020-09-06 13:30:47
20938,,2020-09-06 13:31:19
20939,,2020-09-06 13:31:19
20940,,2020-09-06 13:31:20
20941,,2020-09-06 13:31:36
20942,,2020-09-06 13:31:36
20944,,2020-09-06 13:31:40
20945,2020-09-06 13:32:32,
20947,2020-09-06 13:32:33,
20948,2020-09-06 13:32:33,
20949,2020-09-06 13:33:06,
20950,2020-09-06 13:33:06,
20951,,2020-09-06 13:33:48
20953,,2020-09-06 13:33:51
