"id_aforo","fecha_ingreso","fecha_salida"
72950,,2020-09-11 07:27:01
72951,2020-09-11 07:27:24,
72952,2020-09-11 07:27:24,
72953,2020-09-11 07:27:35,
72954,2020-09-11 07:27:37,
72955,2020-09-11 07:27:38,
72956,2020-09-11 07:27:43,
72957,2020-09-11 07:27:44,
72958,2020-09-11 07:27:54,
72959,2020-09-11 07:27:54,
72960,2020-09-11 07:27:54,
72961,,2020-09-11 07:28:06
72962,2020-09-11 07:28:20,
72963,2020-09-11 07:28:21,
72964,2020-09-11 07:28:29,
72965,2020-09-11 07:28:30,
72966,2020-09-11 07:29:30,
72967,2020-09-11 07:29:52,
72968,2020-09-11 07:30:04,
72969,2020-09-11 07:30:20,
72970,,2020-09-11 07:30:31
72971,,2020-09-11 07:30:31
72972,2020-09-11 07:30:48,
72973,2020-09-11 07:30:48,
72974,2020-09-11 07:31:08,
72975,2020-09-11 07:31:09,
72976,2020-09-11 07:31:10,
72977,2020-09-11 07:31:11,
72978,2020-09-11 07:31:37,
72979,2020-09-11 07:31:54,
72980,2020-09-11 07:31:56,
72981,,2020-09-11 07:32:12
72982,,2020-09-11 07:32:12
72983,2020-09-11 07:32:36,
72984,2020-09-11 07:32:37,
72985,,2020-09-11 07:32:58
72986,,2020-09-11 07:33:01
72987,2020-09-11 07:33:30,
72988,2020-09-11 07:33:31,
72989,2020-09-11 07:34:08,
72990,2020-09-11 07:34:31,
72991,2020-09-11 07:34:46,
72992,,2020-09-11 07:34:56
72993,2020-09-11 07:35:54,
72994,2020-09-11 07:35:55,
72995,,2020-09-11 07:35:57
72996,,2020-09-11 07:35:57
72997,,2020-09-11 07:36:01
72998,2020-09-11 07:36:18,
72999,,2020-09-11 07:36:18
73000,,2020-09-11 07:36:29
73001,2020-09-11 07:36:36,
73002,2020-09-11 07:36:37,
73003,2020-09-11 07:36:44,
73004,2020-09-11 07:37:17,
73005,2020-09-11 07:37:18,
73006,,2020-09-11 07:37:25
73007,,2020-09-11 07:37:26
73008,2020-09-11 07:38:23,
73009,,2020-09-11 07:38:38
73010,2020-09-11 07:39:21,
73011,,2020-09-11 07:40:10
73012,,2020-09-11 07:40:10
73013,2020-09-11 07:40:59,
73014,,2020-09-11 07:41:12
73015,2020-09-11 07:41:13,
73016,2020-09-11 07:41:32,
73017,2020-09-11 07:41:33,
73018,2020-09-11 07:41:34,
73019,2020-09-11 07:41:39,
73020,2020-09-11 07:42:05,
73021,2020-09-11 07:42:27,
73022,,2020-09-11 07:42:51
73023,2020-09-11 07:43:07,
73024,2020-09-11 07:44:08,
73025,,2020-09-11 07:44:13
73026,,2020-09-11 07:44:13
73027,2020-09-11 07:44:28,
73028,2020-09-11 07:45:10,
73029,2020-09-11 07:45:11,
73030,,2020-09-11 07:45:23
73031,,2020-09-11 07:45:24
73032,,2020-09-11 07:45:25
73033,2020-09-11 07:45:27,
73034,2020-09-11 07:45:30,
73035,2020-09-11 07:45:50,
73036,2020-09-11 07:45:51,
73037,2020-09-11 07:45:51,
73038,2020-09-11 07:45:52,
73039,,2020-09-11 07:45:53
73040,2020-09-11 07:46:18,
73041,2020-09-11 07:46:19,
73042,2020-09-11 07:46:37,
73043,2020-09-11 07:46:56,
73044,2020-09-11 07:46:57,
73045,2020-09-11 07:46:57,
73046,2020-09-11 07:46:58,
73047,2020-09-11 07:47:15,
73048,2020-09-11 07:47:19,
73049,2020-09-11 07:47:20,
73050,,2020-09-11 07:47:37
73051,2020-09-11 07:47:41,
73052,,2020-09-11 07:47:48
73053,,2020-09-11 07:47:49
73054,2020-09-11 07:47:59,
73055,2020-09-11 07:48:38,
73056,2020-09-11 07:48:53,
73057,,2020-09-11 07:49:06
73058,,2020-09-11 07:49:16
73059,,2020-09-11 07:49:43
73060,2020-09-11 07:49:52,
73061,2020-09-11 07:49:52,
73062,2020-09-11 07:50:18,
73063,2020-09-11 07:50:42,
73064,2020-09-11 07:50:43,
73065,2020-09-11 07:51:07,
73066,2020-09-11 07:51:16,
73067,2020-09-11 07:51:22,
73068,2020-09-11 07:51:40,
73069,2020-09-11 07:51:45,
73070,2020-09-11 07:51:45,
73071,2020-09-11 07:52:00,
73072,2020-09-11 07:52:01,
73073,2020-09-11 07:52:07,
73074,2020-09-11 07:52:35,
73075,2020-09-11 07:52:55,
73076,2020-09-11 07:53:05,
73077,2020-09-11 07:53:08,
73078,2020-09-11 07:53:38,
73079,,2020-09-11 07:53:38
73080,,2020-09-11 07:53:38
73081,,2020-09-11 07:53:39
73082,2020-09-11 07:53:48,
73083,2020-09-11 07:53:49,
73084,2020-09-11 07:53:49,
73085,2020-09-11 07:53:50,
73086,2020-09-11 07:53:54,
73087,,2020-09-11 07:54:33
73088,,2020-09-11 07:54:33
73089,2020-09-11 07:54:36,
73090,2020-09-11 07:54:40,
73091,2020-09-11 07:54:40,
73092,2020-09-11 07:54:43,
73093,2020-09-11 07:54:44,
73094,2020-09-11 07:55:06,
73095,2020-09-11 07:55:10,
73096,2020-09-11 07:55:11,
73097,,2020-09-11 07:55:11
73098,2020-09-11 07:55:19,
73099,2020-09-11 07:55:29,
73100,2020-09-11 07:55:45,
73101,2020-09-11 07:56:26,
73102,2020-09-11 07:56:27,
73103,2020-09-11 07:56:33,
73104,2020-09-11 07:56:34,
73105,2020-09-11 07:56:42,
73106,2020-09-11 07:56:46,
73107,,2020-09-11 07:57:15
73108,2020-09-11 07:57:17,
73109,2020-09-11 07:57:32,
73110,2020-09-11 07:58:39,
73111,,2020-09-11 07:58:40
73112,2020-09-11 07:58:42,
73113,2020-09-11 07:58:47,
73114,2020-09-11 07:58:53,
73115,,2020-09-11 07:59:02
73116,,2020-09-11 07:59:03
73117,2020-09-11 07:59:14,
73118,2020-09-11 07:59:34,
73119,2020-09-11 07:59:35,
73120,2020-09-11 07:59:43,
73121,2020-09-11 07:59:44,
73122,2020-09-11 07:59:44,
73123,2020-09-11 07:59:45,
73124,2020-09-11 07:59:48,
73125,2020-09-11 08:00:34,
73126,2020-09-11 08:00:41,
73127,2020-09-11 08:00:42,
73128,,2020-09-11 08:01:03
73129,,2020-09-11 08:01:05
73130,,2020-09-11 08:01:06
73131,,2020-09-11 08:01:08
73132,2020-09-11 08:01:17,
73133,2020-09-11 08:01:28,
73134,2020-09-11 08:01:36,
73135,,2020-09-11 08:01:37
73136,2020-09-11 08:01:38,
73137,2020-09-11 08:01:52,
73138,,2020-09-11 08:01:53
73139,,2020-09-11 08:02:08
73140,,2020-09-11 08:02:09
73141,2020-09-11 08:02:40,
73142,,2020-09-11 08:02:41
73143,2020-09-11 08:02:55,
73144,,2020-09-11 08:03:10
73145,,2020-09-11 08:03:11
73146,2020-09-11 08:03:14,
73147,2020-09-11 08:03:40,
73148,2020-09-11 08:03:41,
73149,2020-09-11 08:03:42,
73150,2020-09-11 08:03:42,
73151,2020-09-11 08:03:48,
73152,,2020-09-11 08:04:06
73153,2020-09-11 08:04:07,
73154,,2020-09-11 08:04:08
73155,2020-09-11 08:04:08,
73156,,2020-09-11 08:04:15
73157,,2020-09-11 08:04:20
73158,2020-09-11 08:04:21,
73159,,2020-09-11 08:04:34
73160,,2020-09-11 08:04:36
73161,,2020-09-11 08:04:47
73162,,2020-09-11 08:04:48
73163,2020-09-11 08:04:59,
73164,,2020-09-11 08:04:59
73165,2020-09-11 08:05:14,
73166,2020-09-11 08:05:14,
73167,,2020-09-11 08:05:39
73168,,2020-09-11 08:05:40
73169,2020-09-11 08:06:23,
73170,2020-09-11 08:06:24,
73171,2020-09-11 08:06:38,
73172,,2020-09-11 08:06:45
73173,,2020-09-11 08:06:45
73174,2020-09-11 08:06:58,
73175,2020-09-11 08:07:23,
73176,,2020-09-11 08:07:24
73177,2020-09-11 08:07:24,
73178,2020-09-11 08:07:25,
73179,,2020-09-11 08:07:36
73180,2020-09-11 08:07:48,
73181,2020-09-11 08:07:48,
73182,2020-09-11 08:07:49,
73183,2020-09-11 08:07:53,
73184,2020-09-11 08:07:59,
73185,2020-09-11 08:08:13,
73186,2020-09-11 08:08:14,
73187,,2020-09-11 08:08:14
73188,,2020-09-11 08:08:15
73189,,2020-09-11 08:08:19
73190,,2020-09-11 08:08:19
73191,2020-09-11 08:08:26,
73192,,2020-09-11 08:08:29
73193,,2020-09-11 08:08:29
73194,,2020-09-11 08:08:36
73195,2020-09-11 08:09:01,
73196,2020-09-11 08:09:02,
73197,,2020-09-11 08:09:10
73198,2020-09-11 08:09:24,
73199,2020-09-11 08:09:25,
73200,,2020-09-11 08:09:28
73201,,2020-09-11 08:09:28
73202,,2020-09-11 08:09:28
73203,,2020-09-11 08:09:50
73204,,2020-09-11 08:09:52
73205,,2020-09-11 08:10:04
73206,,2020-09-11 08:10:05
73207,2020-09-11 08:10:11,
73208,2020-09-11 08:10:20,
73209,,2020-09-11 08:10:21
73210,2020-09-11 08:10:29,
73211,2020-09-11 08:10:32,
73212,2020-09-11 08:10:32,
73213,2020-09-11 08:10:35,
73214,,2020-09-11 08:10:53
73215,2020-09-11 08:11:00,
73216,2020-09-11 08:11:00,
73217,2020-09-11 08:11:01,
73218,2020-09-11 08:11:01,
73219,2020-09-11 08:11:02,
73220,,2020-09-11 08:11:27
73221,,2020-09-11 08:11:31
73222,,2020-09-11 08:11:52
73223,,2020-09-11 08:12:01
73224,,2020-09-11 08:12:02
73225,2020-09-11 08:12:11,
73226,2020-09-11 08:12:11,
73227,2020-09-11 08:12:14,
73228,,2020-09-11 08:12:15
73229,2020-09-11 08:12:16,
73230,2020-09-11 08:12:17,
73231,2020-09-11 08:12:18,
73232,2020-09-11 08:12:25,
73233,,2020-09-11 08:12:27
73234,2020-09-11 08:12:39,
73235,2020-09-11 08:12:49,
73236,2020-09-11 08:12:50,
73237,,2020-09-11 08:12:50
73238,,2020-09-11 08:12:50
73239,2020-09-11 08:12:50,
73240,2020-09-11 08:13:04,
73241,2020-09-11 08:13:04,
73242,,2020-09-11 08:13:08
73243,,2020-09-11 08:13:16
73244,2020-09-11 08:13:17,
73245,,2020-09-11 08:14:08
73246,,2020-09-11 08:14:12
73247,,2020-09-11 08:14:16
73248,2020-09-11 08:14:20,
73249,,2020-09-11 08:14:26
73250,,2020-09-11 08:14:27
73251,2020-09-11 08:14:46,
73252,2020-09-11 08:14:49,
73253,2020-09-11 08:14:49,
73254,2020-09-11 08:14:52,
73255,,2020-09-11 08:14:52
73256,2020-09-11 08:15:00,
73257,2020-09-11 08:15:13,
73258,2020-09-11 08:15:21,
73259,,2020-09-11 08:15:37
73260,2020-09-11 08:15:42,
73261,,2020-09-11 08:15:47
73262,2020-09-11 08:15:52,
73263,2020-09-11 08:15:58,
73264,,2020-09-11 08:15:58
73265,,2020-09-11 08:16:00
73266,2020-09-11 08:16:14,
73267,2020-09-11 08:16:22,
73268,,2020-09-11 08:16:27
73269,,2020-09-11 08:16:28
73270,2020-09-11 08:16:28,
73271,,2020-09-11 08:16:29
73272,,2020-09-11 08:16:31
73273,2020-09-11 08:16:40,
73274,,2020-09-11 08:16:44
73275,,2020-09-11 08:16:44
73276,2020-09-11 08:16:47,
73277,,2020-09-11 08:16:52
73278,2020-09-11 08:17:09,
73279,,2020-09-11 08:17:11
73280,,2020-09-11 08:17:11
73281,2020-09-11 08:17:12,
73282,,2020-09-11 08:17:40
73283,,2020-09-11 08:17:40
73284,2020-09-11 08:17:49,
73285,2020-09-11 08:17:50,
73286,,2020-09-11 08:17:57
73287,,2020-09-11 08:18:07
73288,,2020-09-11 08:18:08
73289,,2020-09-11 08:18:21
73290,,2020-09-11 08:18:21
73291,2020-09-11 08:18:24,
73292,2020-09-11 08:18:34,
73293,2020-09-11 08:18:39,
73294,2020-09-11 08:18:40,
73295,2020-09-11 08:18:41,
73296,2020-09-11 08:18:41,
73297,2020-09-11 08:18:47,
73298,2020-09-11 08:18:50,
73299,2020-09-11 08:18:51,
73300,2020-09-11 08:18:54,
73301,2020-09-11 08:18:54,
73302,2020-09-11 08:18:54,
73303,2020-09-11 08:18:55,
73304,2020-09-11 08:18:56,
73305,2020-09-11 08:19:06,
73306,,2020-09-11 08:19:13
73307,,2020-09-11 08:19:15
73308,2020-09-11 08:19:16,
73309,,2020-09-11 08:19:17
73310,2020-09-11 08:19:19,
73311,,2020-09-11 08:19:23
73312,2020-09-11 08:19:25,
73313,,2020-09-11 08:19:25
73314,,2020-09-11 08:19:29
73315,2020-09-11 08:19:37,
73316,,2020-09-11 08:19:37
73317,2020-09-11 08:19:42,
73318,,2020-09-11 08:19:45
73319,2020-09-11 08:19:54,
73320,2020-09-11 08:19:56,
73321,,2020-09-11 08:20:03
73322,,2020-09-11 08:20:04
73323,2020-09-11 08:20:09,
73324,2020-09-11 08:20:10,
73325,,2020-09-11 08:20:11
73326,,2020-09-11 08:20:13
73327,2020-09-11 08:20:15,
73328,2020-09-11 08:20:27,
73329,2020-09-11 08:20:39,
73330,2020-09-11 08:20:42,
73331,2020-09-11 08:20:44,
73332,2020-09-11 08:20:53,
73333,2020-09-11 08:21:00,
73334,2020-09-11 08:21:06,
73335,2020-09-11 08:21:16,
73336,2020-09-11 08:21:17,
73337,2020-09-11 08:21:18,
73338,2020-09-11 08:21:21,
73339,2020-09-11 08:21:23,
73340,2020-09-11 08:21:24,
73341,,2020-09-11 08:21:31
73342,,2020-09-11 08:21:36
73343,2020-09-11 08:21:37,
73344,2020-09-11 08:21:38,
73345,,2020-09-11 08:21:40
73346,,2020-09-11 08:22:07
73347,,2020-09-11 08:22:09
73348,,2020-09-11 08:22:17
73349,,2020-09-11 08:22:19
73350,,2020-09-11 08:22:19
73351,,2020-09-11 08:22:20
73352,,2020-09-11 08:22:22
73353,2020-09-11 08:22:23,
73354,2020-09-11 08:22:24,
73355,,2020-09-11 08:22:30
73356,2020-09-11 08:22:41,
73357,2020-09-11 08:22:45,
73358,,2020-09-11 08:22:47
73359,2020-09-11 08:22:47,
73360,2020-09-11 08:22:48,
73361,2020-09-11 08:22:49,
73362,,2020-09-11 08:22:49
73363,,2020-09-11 08:23:04
73364,,2020-09-11 08:23:06
73365,,2020-09-11 08:23:06
73366,2020-09-11 08:23:24,
73367,2020-09-11 08:23:24,
73368,2020-09-11 08:23:25,
73369,2020-09-11 08:23:28,
73370,2020-09-11 08:23:43,
73371,2020-09-11 08:23:43,
73372,,2020-09-11 08:23:46
73373,,2020-09-11 08:23:48
73374,,2020-09-11 08:23:53
73375,,2020-09-11 08:23:53
73376,,2020-09-11 08:23:55
73377,,2020-09-11 08:23:56
73378,2020-09-11 08:23:56,
73379,2020-09-11 08:24:09,
73380,,2020-09-11 08:24:10
73381,2020-09-11 08:24:13,
73382,2020-09-11 08:24:14,
73383,2020-09-11 08:24:18,
73384,2020-09-11 08:24:28,
73385,2020-09-11 08:24:34,
73386,2020-09-11 08:24:39,
73387,,2020-09-11 08:24:50
73388,2020-09-11 08:24:50,
73389,2020-09-11 08:24:51,
73390,2020-09-11 08:24:52,
73391,2020-09-11 08:24:59,
73392,2020-09-11 08:25:06,
73393,,2020-09-11 08:25:08
73394,,2020-09-11 08:25:21
73395,2020-09-11 08:25:31,
73396,2020-09-11 08:25:36,
73397,2020-09-11 08:25:38,
73398,2020-09-11 08:25:41,
73399,2020-09-11 08:25:43,
73400,,2020-09-11 08:25:48
73401,,2020-09-11 08:25:49
73402,2020-09-11 08:26:31,
73403,2020-09-11 08:26:32,
73404,,2020-09-11 08:26:40
73405,2020-09-11 08:27:11,
73406,,2020-09-11 08:27:22
73407,,2020-09-11 08:27:49
73408,2020-09-11 08:27:56,
73409,2020-09-11 08:27:57,
73410,2020-09-11 08:27:57,
73411,2020-09-11 08:27:57,
73412,2020-09-11 08:27:58,
73413,2020-09-11 08:27:59,
73414,2020-09-11 08:28:00,
73415,2020-09-11 08:28:01,
73416,,2020-09-11 08:28:26
73417,2020-09-11 08:28:31,
73418,2020-09-11 08:28:32,
73419,2020-09-11 08:28:33,
73420,2020-09-11 08:28:34,
73421,2020-09-11 08:28:46,
73422,2020-09-11 08:28:51,
73423,,2020-09-11 08:28:52
73424,,2020-09-11 08:28:58
73425,2020-09-11 08:29:01,
73426,2020-09-11 08:29:02,
73427,,2020-09-11 08:29:12
73428,,2020-09-11 08:29:13
73429,2020-09-11 08:29:24,
73430,2020-09-11 08:29:27,
73431,2020-09-11 08:29:27,
73432,2020-09-11 08:29:37,
73433,2020-09-11 08:29:49,
73434,,2020-09-11 08:29:49
73435,,2020-09-11 08:29:56
73436,,2020-09-11 08:29:57
73437,2020-09-11 08:30:19,
73438,,2020-09-11 08:30:19
73439,,2020-09-11 08:30:20
73440,,2020-09-11 08:30:20
73441,,2020-09-11 08:30:20
73442,,2020-09-11 08:30:21
73443,,2020-09-11 08:30:23
73444,2020-09-11 08:30:26,
73445,2020-09-11 08:30:27,
73446,,2020-09-11 08:30:28
73447,2020-09-11 08:30:34,
73448,2020-09-11 08:30:35,
73449,,2020-09-11 08:30:35
73450,2020-09-11 08:30:41,
73451,2020-09-11 08:30:41,
73452,,2020-09-11 08:30:44
73453,,2020-09-11 08:30:45
73454,,2020-09-11 08:30:47
73455,,2020-09-11 08:30:48
73456,,2020-09-11 08:30:48
73457,2020-09-11 08:30:56,
73458,,2020-09-11 08:31:11
73459,,2020-09-11 08:31:11
73460,,2020-09-11 08:31:11
73461,,2020-09-11 08:31:12
73462,,2020-09-11 08:31:12
73463,2020-09-11 08:31:21,
73464,2020-09-11 08:31:22,
73465,2020-09-11 08:31:27,
73466,2020-09-11 08:31:33,
73467,2020-09-11 08:31:39,
73468,2020-09-11 08:31:59,
73469,2020-09-11 08:32:00,
73470,2020-09-11 08:32:01,
73471,2020-09-11 08:32:05,
73472,2020-09-11 08:32:05,
73473,2020-09-11 08:32:06,
73474,,2020-09-11 08:32:07
73475,2020-09-11 08:32:18,
73476,2020-09-11 08:32:18,
73477,2020-09-11 08:32:27,
73478,2020-09-11 08:32:28,
73479,2020-09-11 08:32:32,
73480,2020-09-11 08:32:38,
73481,2020-09-11 08:32:41,
73482,2020-09-11 08:32:47,
73483,,2020-09-11 08:32:48
73484,,2020-09-11 08:32:49
73485,,2020-09-11 08:32:50
73486,2020-09-11 08:32:54,
73487,2020-09-11 08:33:00,
73488,2020-09-11 08:33:03,
73489,2020-09-11 08:33:14,
73490,2020-09-11 08:33:23,
73491,2020-09-11 08:33:24,
73492,2020-09-11 08:33:34,
73493,2020-09-11 08:33:57,
73494,,2020-09-11 08:33:57
73495,,2020-09-11 08:34:02
73496,,2020-09-11 08:34:03
73497,,2020-09-11 08:34:07
73498,2020-09-11 08:34:08,
73499,2020-09-11 08:34:13,
73500,2020-09-11 08:34:14,
73501,2020-09-11 08:34:15,
73502,2020-09-11 08:34:18,
73503,,2020-09-11 08:34:18
73504,,2020-09-11 08:34:19
73505,,2020-09-11 08:34:20
73506,,2020-09-11 08:34:21
73507,,2020-09-11 08:34:22
73508,2020-09-11 08:34:40,
73509,,2020-09-11 08:34:50
73510,,2020-09-11 08:34:51
73511,2020-09-11 08:34:58,
73512,,2020-09-11 08:35:01
73513,,2020-09-11 08:35:01
73514,2020-09-11 08:35:19,
73515,,2020-09-11 08:35:19
73516,2020-09-11 08:35:29,
73517,2020-09-11 08:35:38,
73518,2020-09-11 08:35:47,
73519,,2020-09-11 08:36:07
73520,2020-09-11 08:36:15,
73521,2020-09-11 08:36:40,
73522,2020-09-11 08:36:43,
73523,2020-09-11 08:37:01,
73524,2020-09-11 08:37:02,
73525,,2020-09-11 08:37:02
73526,,2020-09-11 08:37:02
73527,,2020-09-11 08:37:04
73528,2020-09-11 08:37:25,
73529,,2020-09-11 08:37:25
73530,2020-09-11 08:37:41,
73531,2020-09-11 08:37:42,
73532,,2020-09-11 08:37:49
73533,,2020-09-11 08:37:49
73534,,2020-09-11 08:37:58
73535,2020-09-11 08:38:10,
73536,2020-09-11 08:38:10,
73537,,2020-09-11 08:38:11
73538,,2020-09-11 08:38:11
73539,2020-09-11 08:38:30,
73540,2020-09-11 08:38:46,
73541,2020-09-11 08:38:46,
73542,,2020-09-11 08:38:56
73543,,2020-09-11 08:38:57
73544,,2020-09-11 08:39:01
73545,,2020-09-11 08:39:01
73546,,2020-09-11 08:39:03
73547,,2020-09-11 08:39:03
73548,2020-09-11 08:39:09,
73549,2020-09-11 08:39:10,
73550,2020-09-11 08:39:10,
73551,2020-09-11 08:39:11,
73552,2020-09-11 08:39:12,
73553,,2020-09-11 08:39:13
73554,,2020-09-11 08:39:13
73555,2020-09-11 08:39:42,
73556,,2020-09-11 08:39:46
73557,2020-09-11 08:39:48,
73558,2020-09-11 08:40:02,
73559,2020-09-11 08:40:03,
73560,2020-09-11 08:40:04,
73561,,2020-09-11 08:40:14
73562,,2020-09-11 08:40:15
73563,,2020-09-11 08:40:20
73564,,2020-09-11 08:40:21
73565,2020-09-11 08:40:26,
73566,2020-09-11 08:40:26,
73567,2020-09-11 08:40:26,
73568,,2020-09-11 08:40:38
73569,,2020-09-11 08:40:39
73570,2020-09-11 08:40:46,
73571,,2020-09-11 08:40:54
73572,,2020-09-11 08:41:00
73573,,2020-09-11 08:41:02
73574,2020-09-11 08:41:17,
73575,,2020-09-11 08:41:22
73576,,2020-09-11 08:41:23
73577,2020-09-11 08:41:35,
73578,2020-09-11 08:41:36,
73579,2020-09-11 08:41:37,
73580,2020-09-11 08:41:46,
73581,2020-09-11 08:42:04,
73582,2020-09-11 08:42:05,
73583,2020-09-11 08:42:06,
73584,2020-09-11 08:42:20,
73585,2020-09-11 08:42:36,
73586,2020-09-11 08:42:41,
73587,,2020-09-11 08:42:50
73588,,2020-09-11 08:42:50
73589,,2020-09-11 08:42:50
73590,2020-09-11 08:42:55,
73591,2020-09-11 08:42:56,
73592,,2020-09-11 08:42:58
73593,,2020-09-11 08:42:58
73594,,2020-09-11 08:42:59
73595,2020-09-11 08:43:03,
73596,,2020-09-11 08:43:04
73597,,2020-09-11 08:43:06
73598,,2020-09-11 08:43:10
73599,2020-09-11 08:43:20,
73600,,2020-09-11 08:43:28
73601,,2020-09-11 08:43:29
73602,2020-09-11 08:43:35,
73603,2020-09-11 08:43:37,
73604,,2020-09-11 08:43:41
73607,2020-09-11 08:43:45,
73609,,2020-09-11 08:43:46
73610,,2020-09-11 08:43:47
73611,,2020-09-11 08:43:47
73612,2020-09-11 08:43:56,
73613,2020-09-11 08:44:11,
73616,2020-09-11 08:44:34,
73618,2020-09-11 08:44:58,
73619,,2020-09-11 08:45:36
73620,2020-09-11 08:45:58,
73621,2020-09-11 08:46:04,
73623,,2020-09-11 08:46:05
73625,,2020-09-11 08:46:22
80013,,2020-09-11 14:35:27
80016,,2020-09-11 14:35:30
80020,2020-09-11 14:35:40,
80022,2020-09-11 14:35:41,
80026,2020-09-11 14:35:42,
80030,2020-09-11 14:35:45,
80032,,2020-09-11 14:35:56
80036,2020-09-11 14:36:03,
80040,,2020-09-11 14:36:13
80042,2020-09-11 14:36:22,
80046,,2020-09-11 14:36:30
80050,2020-09-11 14:36:34,
80052,,2020-09-11 14:36:35
80056,,2020-09-11 14:36:39
80060,,2020-09-11 14:36:49
80062,2020-09-11 14:36:55,
80066,2020-09-11 14:37:03,
80070,,2020-09-11 14:37:14
80072,2020-09-11 14:37:16,
80076,2020-09-11 14:37:35,
80079,2020-09-11 14:37:37,
80081,2020-09-11 14:37:52,
80085,,2020-09-11 14:38:24
80089,,2020-09-11 14:38:28
80091,2020-09-11 14:38:31,
80095,,2020-09-11 14:39:04
80099,2020-09-11 14:39:20,
80101,,2020-09-11 14:39:37
80105,,2020-09-11 14:39:38
80109,2020-09-11 14:39:41,
80111,,2020-09-11 14:39:41
80114,2020-09-11 14:39:43,
80118,,2020-09-11 14:39:55
80120,2020-09-11 14:39:58,
80124,2020-09-11 14:40:02,
80128,2020-09-11 14:40:06,
80130,2020-09-11 14:40:12,
80134,,2020-09-11 14:40:30
80138,2020-09-11 14:40:42,
80140,2020-09-11 14:40:46,
80144,,2020-09-11 14:40:52
80148,2020-09-11 14:41:10,
80150,2020-09-11 14:41:11,
80154,,2020-09-11 14:41:12
80158,,2020-09-11 14:41:16
80160,,2020-09-11 14:41:20
80164,,2020-09-11 14:41:30
80168,2020-09-11 14:41:44,
80170,,2020-09-11 14:41:45
80174,2020-09-11 14:41:47,
80177,,2020-09-11 14:41:56
80179,,2020-09-11 14:41:56
80183,2020-09-11 14:42:19,
80187,2020-09-11 14:42:26,
80189,,2020-09-11 14:42:30
80193,,2020-09-11 14:42:37
80197,,2020-09-11 14:42:39
80199,,2020-09-11 14:42:43
80203,,2020-09-11 14:42:58
80207,2020-09-11 14:43:06,
80209,2020-09-11 14:43:11,
